report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
415;20210116154741;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;2;-76;LTE;405;857;63;6378;37;50;-75;-10;20;4;1;4;22.3633995;69.83753165;1800;1444;null;null;null;null;;;null;null;null;null;null;
416;20210116154742;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;2;-76;LTE;405;857;63;6378;37;50;-75;-10;20;4;1;4;22.36338656;69.83752896;1800;1444;null;null;null;null;;;null;null;null;null;null;
417;20210116154743;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;2;-91;LTE;405;857;63;13532;16;252;-84;-10;92;4;1;4;22.36337422;69.83752568;2300;38750;null;null;null;null;;;null;null;null;null;null;
418;20210116154744;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;2;-91;LTE;405;857;63;13532;16;252;-84;-10;92;4;1;4;22.36334987;69.83752451;2300;38750;null;null;null;null;;;null;null;null;null;null;
419;20210116154745;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;3;-92;LTE;405;857;63;13532;16;252;-90;-13;92;4;1;4;22.36334028;69.83752816;2300;38750;null;null;null;null;;;null;null;null;null;null;
420;20210116154746;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2281819;0;0;3;-92;LTE;405;857;63;13532;16;252;-90;-13;92;4;1;4;22.36332995;69.83753338;2300;38750;null;null;null;null;;;null;null;null;null;null;
421;20210116154747;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5432785;2286201;0;0;2;-92;LTE;405;857;63;13532;16;252;-88;-13;60;4;1;4;22.36331886;69.83753905;2300;38750;null;null;null;null;;;null;null;null;null;null;
422;20210116154748;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5439575;2291447;0;0;2;-92;LTE;405;857;63;13532;16;252;-88;-13;60;4;1;4;22.36330759;69.83754154;2300;38750;null;null;null;null;;;null;null;null;null;null;
423;20210116154749;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5491051;2295838;0;0;2;-92;LTE;405;857;63;13532;16;252;-88;-13;38;4;1;4;22.36329764;69.83754199;2300;38750;null;null;null;null;;;null;null;null;null;null;
424;20210116154750;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5491051;2295838;0;0;2;-90;LTE;405;857;63;13532;16;252;-88;-15;24;4;1;4;22.36328698;69.83754288;2300;38750;null;null;null;null;;;null;null;null;null;null;
425;20210116154751;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-90;LTE;405;857;63;13532;16;252;-88;-15;24;4;1;4;22.36327258;69.83754411;2300;38750;null;null;null;null;;;null;null;null;null;null;
426;20210116154752;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-90;LTE;405;857;63;13532;16;252;-88;-15;52;4;1;4;22.36325891;69.83754683;2300;38750;null;null;null;null;;;null;null;null;null;null;
427;20210116154753;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-89;LTE;405;857;63;13532;16;252;-87;-12;52;4;1;4;22.36324588;69.83754961;2300;38750;null;null;null;null;;;null;null;null;null;null;
428;20210116154754;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-89;LTE;405;857;63;13532;16;252;-87;-12;52;4;1;4;22.36323325;69.83755271;2300;38750;null;null;null;null;;;null;null;null;null;null;
429;20210116154755;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;3;-89;LTE;405;857;63;13532;16;252;-87;-12;52;4;1;4;22.36322022;69.83755517;2300;38750;null;null;null;null;;;null;null;null;null;null;
430;20210116154756;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;3;-89;LTE;405;857;63;13532;16;252;-87;-12;20;4;1;4;22.36320624;69.83755698;2300;38750;null;null;null;null;;;null;null;null;null;null;
431;20210116154757;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-90;LTE;405;857;63;13532;16;252;-86;-12;20;4;1;4;22.36319157;69.83755917;2300;38750;null;null;null;null;;;null;null;null;null;null;
432;20210116154758;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-90;LTE;405;857;63;13532;16;252;-86;-12;20;4;1;4;22.36317608;69.83755918;2300;38750;null;null;null;null;;;null;null;null;null;null;
433;20210116154759;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;2;-90;LTE;405;857;63;13532;16;252;-86;-12;14;4;1;4;22.36316181;69.83755732;2300;38750;null;null;null;null;;;null;null;null;null;null;
434;20210116154800;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;3;-88;LTE;405;857;63;13532;16;252;-83;-10;14;4;1;4;22.3631469;69.83755539;2300;38750;null;null;null;null;;;null;null;null;null;null;
435;20210116154801;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5491051;2295838;0;0;3;-88;LTE;405;857;63;13532;16;252;-83;-10;14;4;1;4;22.3631322;69.83755393;2300;38750;null;null;null;null;;;null;null;null;null;null;
436;20210116154803;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;1;-90;LTE;405;857;63;13532;16;252;-84;-11;14;4;1;4;22.36311717;69.83755336;2300;38750;null;null;null;null;;;null;null;null;null;null;
437;20210116154804;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5538188;2299315;0;0;1;-90;LTE;405;857;63;13532;16;252;-84;-11;56;4;1;4;22.36308568;69.8375519;2300;38750;null;null;null;null;;;null;null;null;null;null;
438;20210116154805;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;1;-86;LTE;405;857;63;13532;16;252;-83;-11;136;4;1;4;22.36307078;69.83755183;2300;38750;null;null;null;null;;;null;null;null;null;null;
439;20210116154806;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;1;-86;LTE;405;857;63;13532;16;252;-83;-11;136;4;1;4;22.36305694;69.83755031;2300;38750;null;null;null;null;;;null;null;null;null;null;
440;20210116154807;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;1;-86;LTE;405;857;63;13532;16;252;-83;-11;136;4;1;4;22.36304792;69.83754572;2300;38750;null;null;null;null;;;null;null;null;null;null;
441;20210116154808;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;3;-87;LTE;405;857;63;13532;16;252;-82;-11;34;4;1;4;22.3630393;69.83753673;2300;38750;null;null;null;null;;;null;null;null;null;null;
442;20210116154809;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;3;-87;LTE;405;857;63;13532;16;252;-82;-11;34;4;1;4;22.36303058;69.83752873;2300;38750;null;null;null;null;;;null;null;null;null;null;
443;20210116154810;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;3;-87;LTE;405;857;63;13532;16;252;-82;-11;34;4;1;4;22.36301979;69.83752767;2300;38750;null;null;null;null;;;null;null;null;null;null;
444;20210116154811;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;2;-89;LTE;405;857;63;13532;16;252;-80;-11;34;4;1;4;22.36300715;69.83753098;2300;38750;null;null;null;null;;;null;null;null;null;null;
445;20210116154812;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;2;-89;LTE;405;857;63;13532;16;252;-80;-11;50;4;1;4;22.36299396;69.83753519;2300;38750;null;null;null;null;;;null;null;null;null;null;
446;20210116154813;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;2;-89;LTE;405;857;63;13532;16;252;-80;-11;50;4;1;4;22.36298151;69.83753687;2300;38750;null;null;null;null;;;null;null;null;null;null;
447;20210116154814;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;3;-88;LTE;405;857;63;13532;16;252;-84;-11;118;4;1;4;22.36296928;69.8375379;2300;38750;null;null;null;null;;;null;null;null;null;null;
448;20210116154815;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538188;2299315;0;0;3;-88;LTE;405;857;63;13532;16;252;-84;-11;118;4;1;4;22.3629556;69.83753939;2300;38750;null;null;null;null;;;null;null;null;null;null;
449;20210116154816;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5538188;2299315;0;0;0;2147483647;LTE;405;857;63;13532;16;252;-84;-9;118;4;1;4;22.36294115;69.8375425;2300;38750;null;null;null;null;;;null;null;null;null;null;
450;20210116154817;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;0;2147483647;LTE;405;857;63;13532;16;252;-84;-9;100;4;1;4;22.36292608;69.83754587;2300;38750;null;null;null;null;;;null;null;null;null;null;
451;20210116154818;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;IN;5538248;2299418;0;0;2;-87;LTE;405;857;63;13532;16;252;-82;-11;100;4;1;4;22.36291166;69.83754786;2300;38750;null;null;null;null;;;null;null;null;null;null;
452;20210116154819;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;2;-87;LTE;405;857;63;13532;16;252;-82;-11;100;4;1;4;22.36289926;69.83754899;2300;38750;null;null;null;null;;;null;null;null;null;null;
453;20210116154820;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;2;-87;LTE;405;857;63;13532;16;252;-82;-11;100;4;1;4;22.36288657;69.837548;2300;38750;null;null;null;null;;;null;null;null;null;null;
454;20210116154821;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;3;-91;LTE;405;857;63;13532;16;252;-82;-9;106;4;1;4;22.36287422;69.83754946;2300;38750;null;null;null;null;;;null;null;null;null;null;
455;20210116154822;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;3;-91;LTE;405;857;63;13532;16;252;-82;-9;106;4;1;4;22.36286152;69.83755257;2300;38750;null;null;null;null;;;null;null;null;null;null;
456;20210116154823;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;3;-91;LTE;405;857;63;13532;16;252;-82;-9;136;4;1;4;22.36284792;69.83755614;2300;38750;null;null;null;null;;;null;null;null;null;null;
457;20210116154824;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;2;-88;LTE;405;857;63;13532;16;252;-81;-9;136;4;1;4;22.3628342;69.8375585;2300;38750;null;null;null;null;;;null;null;null;null;null;
458;20210116154825;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;2;-88;LTE;405;857;63;13532;16;252;-81;-9;136;4;1;4;22.36282092;69.83755851;2300;38750;null;null;null;null;;;null;null;null;null;null;
459;20210116154826;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538248;2299418;0;0;2;-88;LTE;405;857;63;13532;16;252;-81;-9;136;4;1;4;22.36280725;69.83755695;2300;38750;null;null;null;null;;;null;null;null;null;null;
460;20210116154827;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5538312;2299470;0;0;3;-91;LTE;405;857;63;13532;16;252;-80;-8;136;4;1;4;22.36279363;69.8375545;2300;38750;null;null;null;null;;;null;null;null;null;null;
461;20210116154828;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5538312;2299470;0;0;3;-91;LTE;405;857;63;13532;16;252;-80;-8;136;4;1;4;22.36278133;69.83755221;2300;38750;null;null;null;null;;;null;null;null;null;null;
462;20210116154829;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5542909;2300569;0;0;3;-91;LTE;405;857;63;13532;16;252;-80;-8;136;4;1;4;22.36276842;69.83754933;2300;38750;null;null;null;null;;;null;null;null;null;null;
463;20210116154830;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5549180;2302406;0;0;2;-94;LTE;405;857;63;13532;16;252;-81;-8;104;4;1;4;22.3627557;69.83754697;2300;38750;null;null;null;null;;;null;null;null;null;null;
464;20210116154831;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5551757;2303984;0;0;2;-94;LTE;405;857;63;13532;16;252;-81;-8;104;4;1;4;22.36274279;69.83754414;2300;38750;null;null;null;null;;;null;null;null;null;null;
465;20210116154832;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5558664;2305888;0;0;2;-94;LTE;405;857;63;13532;16;252;-81;-8;116;4;1;4;22.3627297;69.83754127;2300;38750;null;null;null;null;;;null;null;null;null;null;
466;20210116154833;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5558736;2305960;0;0;2;-92;LTE;405;857;63;13532;16;252;-81;-9;116;4;1;4;22.36271686;69.83753744;2300;38750;null;null;null;null;;;null;null;null;null;null;
467;20210116154834;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5558736;2305960;0;0;2;-92;LTE;405;857;63;13532;16;252;-81;-9;142;4;1;4;22.36270365;69.83753336;2300;38750;null;null;null;null;;;null;null;null;null;null;
468;20210116154835;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5558736;2305960;0;0;2;-92;LTE;405;857;63;13532;16;252;-81;-9;142;4;1;4;22.36269;69.83753017;2300;38750;null;null;null;null;;;null;null;null;null;null;
469;20210116154836;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5558736;2305960;0;0;1;-87;LTE;405;857;63;13532;16;252;-78;-9;142;4;1;4;22.36267802;69.83752805;2300;38750;null;null;null;null;;;null;null;null;null;null;
470;20210116154837;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5558808;2306032;0;0;1;-87;LTE;405;857;63;13532;16;252;-78;-9;142;4;1;4;22.36266552;69.83752541;2300;38750;null;null;null;null;;;null;null;null;null;null;
471;20210116154838;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5559025;2306176;0;0;1;-87;LTE;405;857;63;13532;16;252;-78;-9;142;4;1;4;22.36265264;69.83752357;2300;38750;null;null;null;null;;;null;null;null;null;null;
472;20210116154839;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559025;2306176;0;0;2;-90;LTE;405;857;63;13532;16;252;-77;-9;178;4;1;4;22.36264044;69.83752208;2300;38750;null;null;null;null;;;null;null;null;null;null;
473;20210116154840;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559025;2306176;0;0;2;-90;LTE;405;857;63;13532;16;252;-77;-9;178;4;1;4;22.36262919;69.83752194;2300;38750;null;null;null;null;;;null;null;null;null;null;
474;20210116154841;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559025;2306176;0;0;2;-90;LTE;405;857;63;13532;16;252;-77;-9;208;4;1;4;22.36261635;69.83752379;2300;38750;null;null;null;null;;;null;null;null;null;null;
475;20210116154842;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559025;2306176;0;0;2;-91;LTE;405;857;63;13532;16;252;-77;-9;208;4;1;4;22.36260424;69.83752579;2300;38750;null;null;null;null;;;null;null;null;null;null;
476;20210116154843;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559025;2306176;0;0;2;-91;LTE;405;857;63;13532;16;252;-77;-9;176;4;1;4;22.36259385;69.83752866;2300;38750;null;null;null;null;;;null;null;null;null;null;
477;20210116154844;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5559274;2306674;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-9;176;4;1;4;22.36258157;69.83753375;2300;38750;null;null;null;null;;;null;null;null;null;null;
478;20210116154845;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5559334;2306849;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-9;176;4;1;4;22.36256822;69.83753603;2300;38750;null;null;null;null;;;null;null;null;null;null;
479;20210116154846;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559334;2306849;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-9;176;4;1;4;22.36255367;69.83753716;2300;38750;null;null;null;null;;;null;null;null;null;null;
480;20210116154847;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559334;2306849;0;0;2;-88;LTE;405;857;63;13532;16;252;-74;-9;176;4;1;4;22.36253941;69.83753578;2300;38750;null;null;null;null;;;null;null;null;null;null;
481;20210116154848;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559334;2306849;0;0;2;-88;LTE;405;857;63;13532;16;252;-74;-9;192;4;1;4;22.36252617;69.83753509;2300;38750;null;null;null;null;;;null;null;null;null;null;
482;20210116154849;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559334;2306849;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-10;192;4;1;4;22.36251311;69.83753416;2300;38750;null;null;null;null;;;null;null;null;null;null;
483;20210116154850;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-10;174;4;1;4;22.36250107;69.83753336;2300;38750;null;null;null;null;;;null;null;null;null;null;
484;20210116154851;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5559614;2307111;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-10;174;4;1;4;22.36248892;69.83753031;2300;38750;null;null;null;null;;;null;null;null;null;null;
485;20210116154852;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-83;LTE;405;857;63;13532;16;252;-73;-8;234;4;1;4;22.36247785;69.83752483;2300;38750;null;null;null;null;;;null;null;null;null;null;
486;20210116154853;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-83;LTE;405;857;63;13532;16;252;-73;-8;234;4;1;4;22.36246767;69.83751867;2300;38750;null;null;null;null;;;null;null;null;null;null;
487;20210116154854;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-83;LTE;405;857;63;13532;16;252;-73;-8;234;4;1;4;22.3624587;69.83751072;2300;38750;null;null;null;null;;;null;null;null;null;null;
488;20210116154855;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-9;234;4;1;4;22.36244998;69.83750165;2300;38750;null;null;null;null;;;null;null;null;null;null;
489;20210116154856;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-9;172;4;1;4;22.36244098;69.83749088;2300;38750;null;null;null;null;;;null;null;null;null;null;
490;20210116154857;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-9;172;4;1;4;22.36243274;69.83748032;2300;38750;null;null;null;null;;;null;null;null;null;null;
491;20210116154858;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5559614;2307111;0;0;2;-87;LTE;405;857;63;13532;16;252;-77;-11;172;4;1;4;22.36242435;69.8374699;2300;38750;null;null;null;null;;;null;null;null;null;null;
492;20210116154859;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563147;2307437;0;0;2;-87;LTE;405;857;63;13532;16;252;-77;-11;126;4;1;4;22.3624134;69.83746011;2300;38750;null;null;null;null;;;null;null;null;null;null;
493;20210116154900;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5563147;2307437;0;0;2;-87;LTE;405;857;63;13532;16;252;-77;-11;126;4;1;4;22.36240281;69.83745145;2300;38750;null;null;null;null;;;null;null;null;null;null;
494;20210116154901;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563147;2307437;0;0;3;-84;LTE;405;857;63;13532;16;252;-71;-11;210;4;1;4;22.36239306;69.83744314;2300;38750;null;null;null;null;;;null;null;null;null;null;
495;20210116154902;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563147;2307437;0;0;3;-84;LTE;405;857;63;13532;16;252;-71;-11;210;4;1;4;22.36238407;69.83743436;2300;38750;null;null;null;null;;;null;null;null;null;null;
496;20210116154903;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563199;2307774;0;0;3;-84;LTE;405;857;63;13532;16;252;-71;-11;210;4;1;4;22.36237525;69.83742429;2300;38750;null;null;null;null;;;null;null;null;null;null;
497;20210116154904;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5563199;2307774;0;0;4;-91;LTE;405;857;63;13532;16;252;-74;-8;210;4;1;4;22.36236527;69.83741313;2300;38750;null;null;null;null;;;null;null;null;null;null;
498;20210116154905;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-91;LTE;405;857;63;13532;16;252;-74;-8;178;4;1;4;22.36235419;69.83740119;2300;38750;null;null;null;null;;;null;null;null;null;null;
499;20210116154906;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;INOUT;5563251;2308129;0;0;4;-91;LTE;405;857;63;13532;16;252;-74;-8;178;4;1;4;22.36234366;69.83739085;2300;38750;null;null;null;null;;;null;null;null;null;null;
500;20210116154907;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-10;178;4;1;4;22.362334;69.83738112;2300;38750;null;null;null;null;;;null;null;null;null;null;
501;20210116154908;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-10;192;4;1;4;22.36232461;69.8373715;2300;38750;null;null;null;null;;;null;null;null;null;null;
502;20210116154909;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;2;-89;LTE;405;857;63;13532;16;252;-76;-10;192;4;1;4;22.36231577;69.83736285;2300;38750;null;null;null;null;;;null;null;null;null;null;
503;20210116154910;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-89;LTE;405;857;63;13532;16;252;-80;-9;120;4;1;4;22.36230727;69.83735421;2300;38750;null;null;null;null;;;null;null;null;null;null;
504;20210116154911;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-89;LTE;405;857;63;13532;16;252;-80;-9;120;4;1;4;22.36229843;69.837345;2300;38750;null;null;null;null;;;null;null;null;null;null;
505;20210116154912;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-89;LTE;405;857;63;13532;16;252;-80;-9;120;4;1;4;22.3622899;69.83733411;2300;38750;null;null;null;null;;;null;null;null;null;null;
506;20210116154913;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-88;LTE;405;857;63;13532;16;252;-75;-9;120;4;1;4;22.36228086;69.83732183;2300;38750;null;null;null;null;;;null;null;null;null;null;
507;20210116154914;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-88;LTE;405;857;63;13532;16;252;-75;-9;118;4;1;4;22.36227224;69.83730901;2300;38750;null;null;null;null;;;null;null;null;null;null;
508;20210116154915;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;NONE;5563251;2308129;0;0;4;-88;LTE;405;857;63;13532;16;252;-75;-9;118;4;1;4;22.36226424;69.8372972;2300;38750;null;null;null;null;;;null;null;null;null;null;
509;20210116154916;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-82;LTE;405;857;63;13532;16;252;-74;-8;118;4;1;4;22.36225632;69.83728635;2300;38750;null;null;null;null;;;null;null;null;null;null;
510;20210116154917;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-82;LTE;405;857;63;13532;16;252;-74;-8;160;4;1;4;22.36224768;69.83727653;2300;38750;null;null;null;null;;;null;null;null;null;null;
511;20210116154918;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-82;LTE;405;857;63;13532;16;252;-74;-8;214;4;1;4;22.36223803;69.83726589;2300;38750;null;null;null;null;;;null;null;null;null;null;
512;20210116154919;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-77;LTE;405;857;63;13532;48;3;-71;-6;146;4;1;4;22.36222962;69.83725513;850;2568;null;null;null;null;;;null;null;null;null;null;
513;20210116154920;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-77;LTE;405;857;63;13532;48;3;-71;-6;146;4;1;4;22.36222038;69.83724421;850;2568;null;null;null;null;;;null;null;null;null;null;
514;20210116154921;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-77;LTE;405;857;63;13532;48;3;-71;-6;146;4;1;4;22.36221036;69.83723412;850;2568;null;null;null;null;;;null;null;null;null;null;
515;20210116154922;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-80;LTE;405;857;63;13532;48;3;-72;-6;146;4;1;4;22.3621993;69.83722535;850;2568;null;null;null;null;;;null;null;null;null;null;
516;20210116154923;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-80;LTE;405;857;63;13532;48;3;-72;-6;82;4;1;4;22.36218786;69.83721924;850;2568;null;null;null;null;;;null;null;null;null;null;
517;20210116154924;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-80;LTE;405;857;63;13532;48;3;-72;-6;82;4;1;4;22.36217569;69.8372158;850;2568;null;null;null;null;;;null;null;null;null;null;
518;20210116154925;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-73;LTE;405;857;63;13532;48;3;-68;-8;82;4;1;4;22.36216566;69.8372101;850;2568;null;null;null;null;;;null;null;null;null;null;
519;20210116154926;READY;Jio 4G;405857;0;LTE;IDLE;CONNECTED;DORMANT;5563251;2308129;0;0;1;-73;LTE;405;857;63;13532;48;3;-68;-8;110;4;1;4;22.36215782;69.83720249;850;2568;null;null;null;null;;;null;null;null;null;null;
