id,sessionid,report,systime,simstate,netopname,netopcode,roaming,nettype,callstate,datastate,dataact,datarx,datatx,nstartid,nstopid,ngsm,numts,nlte,nrssi,nregcells,tech,mcc,mnc,lactac,nodeid,cid,pscpci,rssi,rsrq,rssnr,slev,gps,accur,lat,long,clat,clong,band,arfcn
601,2,524,1610792371818,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-71,1,3,405,857,63,13532,48,3,-68,-8,242,4,1,4,22.36212134,69.83715382,-1.0,-1.0,850,2568
602,2,525,1610792372812,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,1,-71,1,3,405,857,63,13532,48,3,-68,-8,156,4,1,4,22.36211364,69.83714507,-1.0,-1.0,850,2568
603,2,526,1610792373818,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-71,1,3,405,857,63,13532,48,3,-71,-8,156,4,1,4,22.36210512,69.83713661,-1.0,-1.0,850,2568
604,2,527,1610792374808,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-71,1,3,405,857,63,13532,48,3,-71,-8,156,4,1,4,22.36209552,69.83712728,-1.0,-1.0,850,2568
605,2,528,1610792375823,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-71,1,3,405,857,63,13532,48,3,-71,-8,40,4,1,4,22.36208693,69.83711763,-1.0,-1.0,850,2568
606,2,529,1610792376854,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-71,1,3,405,857,63,13532,48,3,-79,-12,40,4,1,4,22.36207729,69.83710733,-1.0,-1.0,850,2568
607,2,530,1610792377815,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-71,1,3,405,857,63,13532,48,3,-79,-12,10,4,1,4,22.3620664,69.83709384,-1.0,-1.0,850,2568
608,2,531,1610792378821,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-71,1,3,405,857,63,13532,48,3,-79,-12,10,4,1,4,22.36205654,69.83708081,-1.0,-1.0,850,2568
609,2,532,1610792379817,5,Jio 4G,405857,0,13,0,2,4,5563251,2308129,-1,-1,0,0,2,-76,1,3,405,857,63,13532,49,271,-70,-8,208,4,1,4,22.3620461,69.83706741,-1.0,-1.0,850,2568
610,2,533,1610792380811,5,Jio 4G,405857,0,13,0,2,0,5563467,2308297,-1,-1,0,0,2,-76,1,3,405,857,63,13532,49,271,-70,-8,208,4,1,4,22.36203708,69.83705582,-1.0,-1.0,850,2568
611,2,534,1610792381815,5,Jio 4G,405857,0,13,0,2,0,5563467,2308297,-1,-1,0,0,2,-76,1,3,405,857,63,13532,49,271,-70,-8,126,4,1,4,22.36202629,69.83704342,-1.0,-1.0,850,2568
612,2,535,1610792382813,5,Jio 4G,405857,0,13,0,2,0,5563467,2308297,-1,-1,0,0,2,-78,1,3,405,857,63,13532,49,271,-69,-6,126,4,1,4,22.3620159,69.8370318,-1.0,-1.0,850,2568
613,2,536,1610792383821,5,Jio 4G,405857,0,13,0,2,3,5567913,2309825,-1,-1,0,0,2,-78,1,3,405,857,63,13532,49,271,-69,-6,126,4,1,4,22.36200592,69.83702048,-1.0,-1.0,850,2568
614,2,537,1610792384811,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,2,-78,1,3,405,857,63,13532,49,271,-69,-6,158,4,1,4,22.3619972,69.83701118,-1.0,-1.0,850,2568
615,2,538,1610792385810,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-76,1,3,405,857,63,13532,49,271,-72,-8,158,4,1,4,22.36198674,69.83699993,-1.0,-1.0,850,2568
616,2,539,1610792386843,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-76,1,3,405,857,63,13532,49,271,-72,-8,136,4,1,4,22.36197536,69.8369884,-1.0,-1.0,850,2568
617,2,540,1610792387812,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-76,1,3,405,857,63,13532,49,271,-70,-8,136,4,1,4,22.36196324,69.83697883,-1.0,-1.0,850,2568
618,2,541,1610792388810,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-76,1,3,405,857,63,13532,49,271,-70,-8,136,4,1,4,22.36195072,69.83697006,-1.0,-1.0,850,2568
619,2,542,1610792389810,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-76,1,3,405,857,63,13532,49,271,-70,-8,136,4,1,4,22.36194032,69.8369584,-1.0,-1.0,850,2568
620,2,543,1610792390812,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-69,1,3,405,857,63,13532,49,271,-68,-8,138,4,1,4,22.36193056,69.83694579,-1.0,-1.0,850,2568
621,2,544,1610792391816,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-69,1,3,405,857,63,13532,49,271,-68,-8,138,4,1,4,22.36192219,69.83693327,-1.0,-1.0,850,2568
622,2,545,1610792392813,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,3,-69,1,3,405,857,63,13532,49,271,-68,-8,138,4,1,4,22.36191351,69.83692057,-1.0,-1.0,850,2568
623,2,546,1610792393810,5,Jio 4G,405857,0,13,0,2,0,5567913,2309825,-1,-1,0,0,1,-70,1,3,405,857,63,13532,49,271,-69,-8,92,4,1,4,22.3619061,69.83690845,-1.0,-1.0,850,2568
624,2,547,1610792394810,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-70,1,3,405,857,63,13532,49,271,-69,-8,70,4,1,4,22.36189955,69.83689758,-1.0,-1.0,850,2568
625,2,548,1610792395811,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-70,1,3,405,857,63,13532,49,271,-69,-8,66,4,1,4,22.36189464,69.83688488,-1.0,-1.0,850,2568
626,2,549,1610792396813,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,8,-69,1,3,405,857,63,13532,36,466,-74,-10,116,4,1,4,22.3618927,69.83687248,-1.0,-1.0,1800,1444
627,2,550,1610792397810,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,8,-69,1,3,405,857,63,13532,36,466,-74,-10,116,4,1,4,22.36189462,69.83685859,-1.0,-1.0,1800,1444
628,2,551,1610792398812,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-86,1,3,405,857,63,13532,36,466,-73,-9,116,4,1,4,22.36190032,69.83684527,-1.0,-1.0,1800,1444
629,2,552,1610792399809,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-86,1,3,405,857,63,13532,36,466,-73,-9,116,4,1,4,22.36190889,69.83683268,-1.0,-1.0,1800,1444
630,2,553,1610792400813,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-86,1,3,405,857,63,13532,36,466,-73,-9,116,4,1,4,22.36191936,69.83682146,-1.0,-1.0,1800,1444
631,2,554,1610792401813,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-80,1,3,405,857,63,13532,36,466,-66,-10,186,4,1,4,22.36193132,69.8368137,-1.0,-1.0,1800,1444
632,2,555,1610792402811,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-80,1,3,405,857,63,13532,36,466,-66,-10,186,4,1,4,22.36194706,69.83680764,-1.0,-1.0,1800,1444
633,2,556,1610792403808,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-80,1,3,405,857,63,13532,36,466,-66,-10,186,4,1,4,22.36196271,69.83680146,-1.0,-1.0,1800,1444
634,2,557,1610792404817,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-86,1,3,405,857,63,13532,36,466,-74,-13,46,4,1,4,22.36197659,69.8367949,-1.0,-1.0,1800,1444
635,2,558,1610792405831,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-86,1,3,405,857,63,13532,36,466,-74,-13,46,4,1,4,22.36198868,69.83678801,-1.0,-1.0,1800,1444
636,2,559,1610792406807,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-86,1,3,405,857,63,13532,36,466,-74,-13,46,4,1,4,22.36200071,69.83678255,-1.0,-1.0,1800,1444
637,2,560,1610792407811,5,Jio 4G,405857,0,13,0,2,4,5567913,2309825,-1,-1,0,0,1,-81,1,3,405,857,63,13532,36,466,-76,-12,46,4,1,4,22.36201365,69.83677881,-1.0,-1.0,1800,1444
638,2,561,1610792408810,5,Jio 4G,405857,0,13,0,2,0,5577053,2310713,-1,-1,0,0,1,-81,1,3,405,857,63,13532,36,466,-76,-12,190,4,1,4,22.36202711,69.83677718,-1.0,-1.0,1800,1444
639,2,562,1610792409812,5,Jio 4G,405857,0,13,0,2,3,5583793,2313738,-1,-1,0,0,1,-81,1,3,405,857,63,13532,36,466,-76,-12,190,4,1,4,22.36204085,69.83677686,-1.0,-1.0,1800,1444
640,2,563,1610792410810,5,Jio 4G,405857,0,13,0,2,0,5584388,2314189,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-75,-9,122,4,1,4,22.36205481,69.83677556,-1.0,-1.0,2300,38750
641,2,564,1610792412651,5,Jio 4G,405857,0,13,0,2,3,5586694,2314820,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-75,-9,122,4,1,4,22.36206839,69.83677465,-1.0,-1.0,2300,38750
642,2,565,1610792413811,5,Jio 4G,405857,0,13,0,2,3,5600095,2317110,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-77,-10,122,4,1,4,22.36208388,69.83677925,-1.0,-1.0,2300,38750
643,2,566,1610792414815,5,Jio 4G,405857,0,13,0,2,3,5601219,2319394,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-77,-10,158,4,1,4,22.3620995,69.8367841,-1.0,-1.0,2300,38750
644,2,567,1610792415811,5,Jio 4G,405857,0,13,0,2,0,5602573,2320174,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-77,-10,158,4,1,4,22.36211446,69.83678889,-1.0,-1.0,2300,38750
645,2,568,1610792416819,5,Jio 4G,405857,0,13,0,2,3,5604193,2320918,-1,-1,0,0,2,-79,1,3,405,857,63,13532,18,254,-74,-10,158,4,1,4,22.36212901,69.83679386,-1.0,-1.0,2300,38750
646,2,569,1610792417812,5,Jio 4G,405857,0,13,0,2,3,5621633,2329547,-1,-1,0,0,2,-79,1,3,405,857,63,13532,18,254,-74,-10,158,4,1,4,22.36214445,69.83679464,-1.0,-1.0,2300,38750
647,2,570,1610792418810,5,Jio 4G,405857,0,13,0,2,3,5621633,2329547,-1,-1,0,0,2,-79,1,3,405,857,63,13532,18,254,-74,-10,186,4,1,4,22.36214445,69.83679464,-1.0,-1.0,2300,38750
648,2,571,1610792419136,5,Jio 4G,405857,0,13,0,2,3,5622504,2329944,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-74,-10,186,4,1,4,22.36217343,69.83679764,-1.0,-1.0,2300,38750
649,2,572,1610792420820,5,Jio 4G,405857,0,13,0,2,3,5623712,2330543,-1,-1,0,0,1,-80,1,3,405,857,63,13532,18,254,-74,-10,42,4,1,4,22.36219864,69.83680179,-1.0,-1.0,2300,38750
650,2,573,1610792421814,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,1,-77,1,3,405,857,63,13532,18,254,-68,-8,42,4,1,4,22.36221003,69.83679949,-1.0,-1.0,2300,38750
651,2,574,1610792422809,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,1,-77,1,3,405,857,63,13532,18,254,-68,-8,140,4,1,4,22.36222324,69.83679487,-1.0,-1.0,2300,38750
652,2,575,1610792423817,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,1,-77,1,3,405,857,63,13532,18,254,-68,-8,140,4,1,4,22.36223646,69.8367913,-1.0,-1.0,2300,38750
653,2,576,1610792424811,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,1,-78,1,3,405,857,63,13532,18,254,-71,-9,140,4,1,4,22.36225121,69.8367896,-1.0,-1.0,2300,38750
654,2,577,1610792425811,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,1,-78,1,3,405,857,63,13532,18,254,-71,-9,140,4,1,4,22.36226628,69.83679027,-1.0,-1.0,2300,38750
655,2,578,1610792426811,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,1,-78,1,3,405,857,63,13532,18,254,-71,-9,182,4,1,4,22.36228156,69.83679132,-1.0,-1.0,2300,38750
656,2,579,1610792427812,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,2,-86,1,3,405,857,63,13532,18,254,-78,-8,182,4,1,4,22.36229591,69.83679327,-1.0,-1.0,2300,38750
657,2,580,1610792428826,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,2,-86,1,3,405,857,63,13532,18,254,-78,-8,114,4,1,4,22.36230995,69.83679495,-1.0,-1.0,2300,38750
658,2,581,1610792429810,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,2,-86,1,3,405,857,63,13532,18,254,-78,-8,114,4,1,4,22.36232419,69.83679605,-1.0,-1.0,2300,38750
659,2,582,1610792430810,5,Jio 4G,405857,0,13,0,2,0,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-73,-8,114,4,1,4,22.36233853,69.83679743,-1.0,-1.0,2300,38750
660,2,583,1610792431810,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-73,-8,158,4,1,4,22.36235194,69.8367983,-1.0,-1.0,2300,38750
661,2,584,1610792432824,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-73,-8,158,4,1,4,22.36236439,69.83680153,-1.0,-1.0,2300,38750
662,2,585,1610792433834,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-74,-8,158,4,1,4,22.36237724,69.83680445,-1.0,-1.0,2300,38750
663,2,586,1610792434813,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-74,-8,158,4,1,4,22.36238968,69.83680532,-1.0,-1.0,2300,38750
664,2,587,1610792435821,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-74,-8,158,4,1,4,22.36240211,69.83680664,-1.0,-1.0,2300,38750
665,2,588,1610792436819,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-76,-10,158,4,1,4,22.36241396,69.83680745,-1.0,-1.0,2300,38750
666,2,589,1610792437814,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-76,-10,158,4,1,4,22.36241396,69.83680745,-1.0,-1.0,2300,38750
667,2,590,1610792438818,5,Jio 4G,405857,0,13,0,2,4,5623712,2330543,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-76,-10,158,4,1,4,22.36243886,69.8368083,-1.0,-1.0,2300,38750
668,2,591,1610792439821,5,Jio 4G,405857,0,13,0,2,4,5623712,2330718,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-69,-10,158,4,1,4,22.3624507,69.83680843,-1.0,-1.0,2300,38750
669,2,592,1610792440826,5,Jio 4G,405857,0,13,0,2,0,5623832,2330718,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-69,-10,134,4,1,4,22.36246281,69.83680855,-1.0,-1.0,2300,38750
670,2,593,1610792441813,5,Jio 4G,405857,0,13,0,2,1,5623832,2330718,-1,-1,0,0,0,2147483647,1,3,405,857,63,13532,18,254,-69,-10,134,4,1,4,22.36247544,69.83680849,-1.0,-1.0,2300,38750
671,2,594,1610792442819,5,Jio 4G,405857,0,13,0,2,0,5623832,2330718,-1,-1,0,0,3,-88,1,3,405,857,63,13532,18,254,-77,-9,134,4,1,4,22.36248685,69.83680877,-1.0,-1.0,2300,38750
672,2,595,1610792443813,5,Jio 4G,405857,0,13,0,2,0,5623915,2330770,-1,-1,0,0,3,-88,1,3,405,857,63,13532,18,254,-77,-9,134,4,1,4,22.3624987,69.83680925,-1.0,-1.0,2300,38750
673,2,596,1610792445214,5,Jio 4G,405857,0,13,0,2,3,5628155,2333782,-1,-1,0,0,3,-88,1,3,405,857,63,13532,18,254,-77,-9,116,4,1,4,22.36251034,69.83681001,-1.0,-1.0,2300,38750
674,2,597,1610792446810,5,Jio 4G,405857,0,13,0,2,3,5629827,2333938,-1,-1,0,0,3,-91,1,3,405,857,63,13532,18,254,-82,-11,116,4,1,4,22.3625325,69.8368108,-1.0,-1.0,2300,38750
675,2,598,1610792447815,5,Jio 4G,405857,0,13,0,2,0,5629827,2333938,-1,-1,0,0,3,-91,1,3,405,857,63,13532,18,254,-82,-11,124,4,1,4,22.36254286,69.83681275,-1.0,-1.0,2300,38750
676,2,599,1610792448814,5,Jio 4G,405857,0,13,0,2,0,5629827,2333938,-1,-1,0,0,3,-91,1,3,405,857,63,13532,18,254,-82,-11,124,4,1,4,22.36255335,69.83681348,-1.0,-1.0,2300,38750
677,2,600,1610792449812,5,Jio 4G,405857,0,13,0,2,3,5629879,2333990,-1,-1,0,0,4,-88,1,3,405,857,63,13532,18,254,-81,-11,124,4,1,4,22.36256484,69.83681422,-1.0,-1.0,2300,38750
678,2,601,1610792450810,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-88,1,3,405,857,63,13532,18,254,-81,-11,124,4,1,4,22.36257687,69.8368154,-1.0,-1.0,2300,38750
679,2,602,1610792451810,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-88,1,3,405,857,63,13532,18,254,-81,-11,104,4,1,4,22.36258919,69.83681757,-1.0,-1.0,2300,38750
680,2,603,1610792452810,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,3,-89,1,3,405,857,63,13532,18,254,-82,-10,104,4,1,4,22.36260239,69.83681777,-1.0,-1.0,2300,38750
681,2,604,1610792453810,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,3,-89,1,3,405,857,63,13532,18,254,-82,-10,104,4,1,4,22.36261675,69.83681696,-1.0,-1.0,2300,38750
682,2,605,1610792454806,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,3,-89,1,3,405,857,63,13532,18,254,-82,-10,110,4,1,4,22.36263055,69.83681565,-1.0,-1.0,2300,38750
683,2,606,1610792455809,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-91,1,3,405,857,63,13532,18,254,-82,-10,110,4,1,4,22.36264466,69.83681483,-1.0,-1.0,2300,38750
684,2,607,1610792456810,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-91,1,3,405,857,63,13532,18,254,-82,-10,102,4,1,4,22.36265603,69.83681444,-1.0,-1.0,2300,38750
685,2,608,1610792457811,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-91,1,3,405,857,63,13532,18,254,-82,-10,102,4,1,4,22.36266744,69.83681395,-1.0,-1.0,2300,38750
686,2,609,1610792458811,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-90,1,3,405,857,63,13532,18,254,-81,-9,102,4,1,4,22.36267924,69.83681265,-1.0,-1.0,2300,38750
687,2,610,1610792459810,5,Jio 4G,405857,0,13,0,2,0,5629879,2333990,-1,-1,0,0,4,-90,1,3,405,857,63,13532,18,254,-81,-9,102,4,1,4,22.36269174,69.83681075,-1.0,-1.0,2300,38750
688,2,611,1610792460811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,4,-90,1,3,405,857,63,13532,18,254,-81,-9,102,4,1,4,22.36270405,69.83680764,-1.0,-1.0,2300,38750
689,2,612,1610792461809,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,2,-81,1,3,405,857,63,13532,18,254,-78,-8,102,4,1,4,22.36271571,69.83680468,-1.0,-1.0,2300,38750
690,2,613,1610792462811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,2,-81,1,3,405,857,63,13532,18,254,-78,-8,102,4,1,4,22.36272727,69.83680194,-1.0,-1.0,2300,38750
691,2,614,1610792463809,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,2,-81,1,3,405,857,63,13532,18,254,-78,-8,70,4,1,4,22.36273956,69.83679981,-1.0,-1.0,2300,38750
692,2,615,1610792464818,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-86,1,3,405,857,63,13532,21,207,-82,-8,70,4,1,4,22.36275143,69.83679838,-1.0,-1.0,2300,38900
693,2,616,1610792465811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-86,1,3,405,857,63,13532,21,207,-82,-8,100,4,1,4,22.36276301,69.83679997,-1.0,-1.0,2300,38900
694,2,617,1610792466810,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-86,1,3,405,857,63,13532,21,207,-82,-8,100,4,1,4,22.36277534,69.83680175,-1.0,-1.0,2300,38900
695,2,618,1610792467812,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-89,1,3,405,857,63,13532,21,207,-82,-9,100,4,1,4,22.36278756,69.83680193,-1.0,-1.0,2300,38900
696,2,619,1610792468811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-89,1,3,405,857,63,13532,21,207,-82,-9,100,4,1,4,22.36279936,69.83680024,-1.0,-1.0,2300,38900
697,2,620,1610792469811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-89,1,3,405,857,63,13532,21,207,-82,-9,78,4,1,4,22.36281088,69.83679445,-1.0,-1.0,2300,38900
698,2,621,1610792470811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-84,1,3,405,857,63,13532,21,207,-80,-10,78,4,1,4,22.36282448,69.83679043,-1.0,-1.0,2300,38900
699,2,622,1610792471811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-84,1,3,405,857,63,13532,21,207,-80,-10,104,4,1,4,22.362838,69.8367873,-1.0,-1.0,2300,38900
700,2,623,1610792472809,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-84,1,3,405,857,63,13532,21,207,-80,-10,104,4,1,4,22.36285101,69.8367886,-1.0,-1.0,2300,38900
701,2,624,1610792473811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-86,1,3,405,857,63,13532,21,207,-80,-9,104,4,1,4,22.36286333,69.83679276,-1.0,-1.0,2300,38900
702,2,625,1610792474810,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-86,1,3,405,857,63,13532,21,207,-80,-9,68,4,1,4,22.36287565,69.83679755,-1.0,-1.0,2300,38900
703,2,626,1610792475810,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-86,1,3,405,857,63,13532,21,207,-80,-9,68,4,1,4,22.36288821,69.83679996,-1.0,-1.0,2300,38900
704,2,627,1610792476810,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-87,1,3,405,857,63,13532,21,207,-82,-10,68,4,1,4,22.36290138,69.8367995,-1.0,-1.0,2300,38900
705,2,628,1610792477815,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-87,1,3,405,857,63,13532,21,207,-82,-10,68,4,1,4,22.36291533,69.83679756,-1.0,-1.0,2300,38900
706,2,629,1610792478810,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,1,-87,1,3,405,857,63,13532,21,207,-82,-10,84,4,1,4,22.36293039,69.83679528,-1.0,-1.0,2300,38900
707,2,630,1610792479810,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-83,-10,84,4,1,4,22.36294623,69.83679221,-1.0,-1.0,2300,38900
708,2,631,1610792480811,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-83,-10,34,4,1,4,22.36296193,69.83678836,-1.0,-1.0,2300,38900
709,2,632,1610792481827,5,Jio 4G,405857,0,13,0,2,4,5629879,2333990,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-81,-10,34,4,1,4,22.36297793,69.83678526,-1.0,-1.0,2300,38900
710,2,633,1610792482815,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-81,-10,34,4,1,4,22.36299332,69.83678229,-1.0,-1.0,2300,38900
711,2,634,1610792483818,5,Jio 4G,405857,0,13,0,2,3,5630356,2334403,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-81,-10,38,4,1,4,22.36300643,69.8367829,-1.0,-1.0,2300,38900
712,2,635,1610792484814,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-83,-11,38,4,1,4,22.36301948,69.83678092,-1.0,-1.0,2300,38900
713,2,636,1610792485811,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-83,-11,38,4,1,4,22.36303292,69.8367787,-1.0,-1.0,2300,38900
714,2,637,1610792486810,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-86,1,3,405,857,63,13532,21,207,-83,-11,38,4,1,4,22.3630453,69.8367771,-1.0,-1.0,2300,38900
715,2,638,1610792487811,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-81,1,3,405,857,63,13532,21,207,-79,-9,80,4,1,4,22.36305769,69.8367725,-1.0,-1.0,2300,38900
716,2,639,1610792488811,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-81,1,3,405,857,63,13532,21,207,-79,-9,80,4,1,4,22.36307067,69.83676904,-1.0,-1.0,2300,38900
717,2,640,1610792489811,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,2,-81,1,3,405,857,63,13532,21,207,-79,-9,-30,4,1,4,22.36308303,69.83676689,-1.0,-1.0,2300,38900
718,2,641,1610792490809,5,Jio 4G,405857,0,13,0,2,0,5630356,2334403,-1,-1,0,0,3,-83,1,3,405,857,63,13532,21,207,-81,-9,-30,4,1,4,22.36309539,69.83676793,-1.0,-1.0,2300,38900
719,2,642,1610792491818,5,Jio 4G,405857,0,13,0,2,0,5630356,2334463,-1,-1,0,0,3,-83,1,3,405,857,63,13532,21,207,-81,-9,-30,4,1,4,22.36310811,69.83677209,-1.0,-1.0,2300,38900
